timestamp,NO2,PM10,PM25
2016-07-13 23:00:00,34.7,13.1,10.6
2016-07-14 00:00:00,31.5,9.6,7.2
2016-07-14 01:00:00,21.4,8.4,5.2
2016-07-14 02:00:00,20.8,3.3,-0.6
2016-07-14 03:00:00,15.3,12.2,9.8
2016-07-14 04:00:00,18.5,4.1,1.3
2016-07-14 05:00:00,25.1,12.2,8.5
2016-07-14 06:00:00,36.2,6.4,0.7
2016-07-14 07:00:00,30.8,7.3,0.7
2016-07-14 08:00:00,37.2,15.7,10.8
2016-07-14 09:00:00,42.6,16.4,13.3
2016-07-14 10:00:00,42.3,13.8,9.6
2016-07-14 12:00:00,42.3,13.8,9.5
2016-07-14 13:00:00,40.5,14.5,10.7
2016-07-14 14:00:00,41.5,16.3,9.1
2016-07-14 15:00:00,38.1,11.8,6.6
2016-07-14 16:00:00,37.3,18.5,13.4
2016-07-14 17:00:00,39.6,15.2,11.1
2016-07-14 18:00:00,40.4,16.8,12.9
2016-07-14 19:00:00,51.6,18.4,12.2
2016-07-14 20:00:00,66.8,11.9,5.9
2016-07-14 21:00:00,94.3,22.9,16.4
2016-07-14 22:00:00,106.3,22.2,17.3
2016-07-14 23:00:00,82.6,21.5,13.9
2016-07-15 00:00:00,60.3,20.2,16.2
2016-07-15 01:00:00,61.8,13.4,7.2
2016-07-15 02:00:00,48.8,22.0,19.4
2016-07-15 03:00:00,49.3,18.0,13.5
2016-07-15 04:00:00,55.6,22.2,17.3
2016-07-15 05:00:00,73.6,18.0,7.8
2016-07-15 06:00:00,78.7,24.8,18.2
2016-07-15 07:00:00,89.8,22.2,17.7
2016-07-15 08:00:00,112.2,30.0,20.0
2016-07-15 09:00:00,110.3,23.6,12.5
2016-07-15 10:00:00,115.7,19.0,12.9
2016-07-15 11:00:00,108.4,16.4,12.3
2016-07-15 12:00:00,107.1,17.5,11.6
2016-07-15 13:00:00,105.6,26.3,19.3
2016-07-15 14:00:00,78.1,18.1,11.1
2016-07-15 15:00:00,73.5,18.2,13.3
2016-07-15 16:00:00,72.4,21.2,15.5
2016-07-15 17:00:00,81.5,17.1,12.7
2016-07-15 18:00:00,82.0,22.6,17.5
2016-07-15 19:00:00,84.2,21.0,17.4
2016-07-15 20:00:00,74.5,10.5,7.3
2016-07-15 21:00:00,60.9,11.2,8.7
2016-07-15 22:00:00,54.9,11.1,9.7
2016-07-15 23:00:00,53.5,9.5,6.9
2016-07-16 00:00:00,43.6,13.4,13.0
2016-07-16 01:00:00,24.7,7.9,5.2
2016-07-16 02:00:00,31.4,2.9,1.1
2016-07-16 03:00:00,27.5,1.4,0.7
2016-07-16 04:00:00,30.6,7.7,7.8
2016-07-16 05:00:00,57.1,13.1,9.5
2016-07-16 06:00:00,68.4,15.1,8.8
2016-07-16 07:00:00,63.9,18.3,13.1
2016-07-16 08:00:00,77.3,19.9,15.2
2016-07-16 09:00:00,77.9,21.2,18.8
2016-07-16 10:00:00,97.0,11.1,6.1
2016-07-16 11:00:00,82.4,13.2,7.8
2016-07-16 12:00:00,59.7,13.6,8.8
2016-07-16 13:00:00,70.3,19.5,13.6
2016-07-16 14:00:00,82.9,13.6,9.0
2016-07-16 15:00:00,73.6,17.7,13.4
2016-07-16 16:00:00,51.9,14.5,11.0
2016-07-16 17:00:00,48.9,10.6,6.9
2016-07-16 18:00:00,52.8,13.4,9.6
2016-07-16 19:00:00,48.8,15.3,10.5
2016-07-16 20:00:00,43.6,16.1,12.3
2016-07-16 21:00:00,51.4,13.6,9.6
2016-07-16 22:00:00,53.7,18.0,11.0
2016-07-16 23:00:00,55.3,15.7,12.2
2016-07-17 00:00:00,47.6,10.1,5.8
2016-07-17 01:00:00,28.9,5.3,1.3
2016-07-17 02:00:00,23.1,11.2,8.7
2016-07-17 03:00:00,25.7,10.2,8.6
2016-07-17 04:00:00,33.6,9.3,6.7
2016-07-17 05:00:00,28.0,9.2,7.0
2016-07-17 06:00:00,24.4,9.4,6.7
2016-07-17 07:00:00,29.4,13.8,9.2
2016-07-17 08:00:00,45.7,11.9,8.0
2016-07-17 09:00:00,47.2,11.1,8.5
2016-07-17 10:00:00,46.3,12.9,11.6
2016-07-17 11:00:00,56.6,10.6,7.5
2016-07-17 12:00:00,55.6,17.9,13.8
2016-07-17 13:00:00,53.6,14.4,11.1
2016-07-17 14:00:00,46.7,13.3,10.5
2016-07-17 15:00:00,59.2,12.7,10.0
2016-07-17 16:00:00,66.3,11.0,4.8
2016-07-17 17:00:00,55.2,16.0,14.2
2016-07-17 18:00:00,47.7,10.8,7.7
2016-07-17 19:00:00,51.4,7.6,4.6
2016-07-17 20:00:00,53.6,12.5,7.5
2016-07-17 21:00:00,39.4,12.5,8.0
2016-07-17 22:00:00,43.9,15.3,12.2
2016-07-17 23:00:00,37.2,12.9,9.5
2016-07-18 00:00:00,33.4,7.8,5.4
2016-07-18 01:00:00,35.4,12.6,10.5
2016-07-18 02:00:00,33.7,12.0,10.8
2016-07-18 03:00:00,33.7,14.5,12.9
2016-07-18 04:00:00,36.7,9.3,6.4
2016-07-18 05:00:00,50.8,11.5,7.8
2016-07-18 06:00:00,50.6,10.2,6.2
2016-07-18 07:00:00,70.2,20.3,16.7
2016-07-18 08:00:00,60.1,21.0,11.4
2016-07-18 09:00:00,80.4,23.3,13.7
2016-07-18 10:00:00,75.1,22.7,11.8
2016-07-18 11:00:00,106.4,27.2,13.3
2016-07-18 12:00:00,101.8,26.3,18.1
2016-07-18 13:00:00,134.8,17.0,5.3
2016-07-18 14:00:00,179.0,,
2016-07-18 15:00:00,172.1,33.1,24.8
2016-07-18 16:00:00,188.7,36.0,
2016-07-18 17:00:00,197.3,42.9,32.0
2016-07-18 18:00:00,161.1,26.7,16.6
2016-07-18 19:00:00,138.7,29.3,21.0
2016-07-18 20:00:00,79.9,26.1,17.2
2016-07-18 21:00:00,100.3,29.0,21.8
2016-07-18 22:00:00,116.4,25.5,18.7
2016-07-18 23:00:00,101.0,20.3,13.2
2016-07-19 00:00:00,75.7,19.0,15.2
2016-07-19 01:00:00,46.8,17.4,14.7
2016-07-19 02:00:00,59.2,17.0,13.4
2016-07-19 03:00:00,67.9,23.2,19.3
2016-07-19 04:00:00,73.1,28.6,24.7
2016-07-19 05:00:00,89.6,32.9,27.5
2016-07-19 06:00:00,99.7,36.8,29.6
2016-07-19 07:00:00,112.7,47.3,31.2
2016-07-19 08:00:00,153.0,48.6,31.0
2016-07-19 09:00:00,177.5,44.1,26.7
2016-07-19 10:00:00,199.3,30.3,19.6
2016-07-19 11:00:00,160.3,25.9,15.0
2016-07-19 12:00:00,163.3,30.1,21.4
2016-07-19 13:00:00,157.1,31.1,22.1
2016-07-19 14:00:00,147.1,41.4,31.1
2016-07-19 15:00:00,109.8,38.1,25.6
2016-07-19 16:00:00,126.7,31.3,21.0
2016-07-19 17:00:00,119.0,25.0,16.2
2016-07-19 18:00:00,117.7,31.5,20.5
2016-07-19 19:00:00,97.0,27.4,15.6
2016-07-19 20:00:00,108.2,33.6,24.9
2016-07-19 21:00:00,103.9,39.4,30.9
2016-07-19 22:00:00,109.0,41.8,35.5
2016-07-19 23:00:00,122.0,42.8,37.1
2016-07-20 00:00:00,86.1,44.0,37.7
2016-07-20 01:00:00,77.5,45.3,36.8
2016-07-20 02:00:00,83.3,42.4,33.8
2016-07-20 03:00:00,77.9,35.8,28.9
2016-07-20 04:00:00,68.7,26.3,17.5
2016-07-20 05:00:00,102.1,28.7,16.5
2016-07-20 06:00:00,133.7,38.1,25.5
2016-07-20 07:00:00,156.1,39.1,25.8
2016-07-20 08:00:00,145.5,42.8,28.4
2016-07-20 09:00:00,149.0,44.4,28.0
2016-07-20 10:00:00,159.9,53.0,39.8
2016-07-20 11:00:00,139.0,46.2,34.1
2016-07-20 12:00:00,123.0,39.9,31.2
2016-07-20 13:00:00,112.0,34.4,24.8
2016-07-20 14:00:00,139.2,34.0,22.7
2016-07-20 15:00:00,110.7,31.3,22.8
2016-07-20 16:00:00,123.3,30.5,21.7
2016-07-20 17:00:00,112.5,19.5,12.7
2016-07-20 18:00:00,102.8,22.8,16.7
2016-07-20 19:00:00,49.0,18.1,10.6
2016-07-20 20:00:00,34.1,9.8,3.4
2016-07-20 21:00:00,35.5,10.5,7.5
2016-07-20 22:00:00,29.7,14.8,9.6
2016-07-20 23:00:00,49.0,15.4,10.7
2016-07-21 00:00:00,25.7,13.3,9.0
2016-07-21 01:00:00,24.4,9.5,5.6
2016-07-21 02:00:00,29.2,9.5,5.8
2016-07-21 03:00:00,36.7,13.7,8.4
2016-07-21 04:00:00,41.9,14.9,9.6
2016-07-21 05:00:00,61.9,20.1,12.8
2016-07-21 06:00:00,52.0,17.2,11.1
2016-07-21 07:00:00,60.2,23.2,15.0
2016-07-21 08:00:00,51.6,22.9,14.0
2016-07-21 09:00:00,50.0,17.0,11.3
2016-07-21 10:00:00,79.2,25.6,18.5
2016-07-21 11:00:00,101.6,23.0,16.5
2016-07-21 12:00:00,79.7,19.4,13.0
2016-07-21 13:00:00,82.4,23.8,16.4
2016-07-21 14:00:00,92.6,21.7,14.2
2016-07-21 15:00:00,90.0,22.3,14.8
2016-07-21 16:00:00,74.4,20.4,14.7
2016-07-21 17:00:00,60.8,27.0,21.2
2016-07-21 18:00:00,53.5,16.8,13.8
2016-07-21 19:00:00,70.9,20.1,15.1
2016-07-21 20:00:00,47.5,17.0,12.0
2016-07-21 21:00:00,50.0,18.4,15.7
2016-07-21 22:00:00,32.3,12.0,7.3
2016-07-21 23:00:00,34.2,16.7,11.6
2016-07-22 00:00:00,71.2,30.7,23.2
2016-07-22 01:00:00,40.4,18.1,12.7
2016-07-22 02:00:00,23.0,16.3,11.0
2016-07-22 03:00:00,22.4,13.8,11.1
2016-07-22 04:00:00,38.0,23.7,21.5
2016-07-22 05:00:00,72.4,21.2,15.9
2016-07-22 06:00:00,90.5,31.8,26.3
2016-07-22 07:00:00,105.2,37.0,30.7
2016-07-22 08:00:00,117.5,55.8,45.0
2016-07-22 09:00:00,113.5,44.6,36.5
2016-07-22 10:00:00,109.9,39.5,31.0
2016-07-22 11:00:00,124.4,44.5,34.6
2016-07-22 12:00:00,114.2,25.6,19.1
2016-07-22 13:00:00,118.0,29.5,20.8
2016-07-22 14:00:00,132.4,44.3,27.9
2016-07-22 15:00:00,160.2,57.7,42.9
2016-07-22 16:00:00,141.1,49.0,34.9
2016-07-22 17:00:00,95.4,29.3,20.6
2016-07-22 18:00:00,93.1,33.7,22.1
2016-07-22 19:00:00,106.6,33.8,23.9
2016-07-22 20:00:00,113.8,39.7,32.6
2016-07-22 21:00:00,108.0,48.1,35.7
2016-07-22 22:00:00,100.4,28.4,18.3
2016-07-22 23:00:00,111.9,33.2,25.0
2016-07-23 00:00:00,93.0,31.1,20.1
2016-07-23 01:00:00,80.1,28.8,19.8
2016-07-23 02:00:00,79.3,35.5,25.6
2016-07-23 03:00:00,72.3,27.3,21.3
2016-07-23 04:00:00,77.0,28.9,22.5
2016-07-23 05:00:00,64.0,25.2,20.4
2016-07-23 06:00:00,73.8,29.8,27.0
2016-07-23 07:00:00,92.3,43.7,34.3
2016-07-23 08:00:00,111.7,46.6,35.1
2016-07-23 09:00:00,142.8,41.2,31.0
2016-07-23 10:00:00,152.2,30.5,20.8
2016-07-23 11:00:00,151.2,35.4,23.6
2016-07-23 12:00:00,120.3,33.7,23.9
2016-07-23 13:00:00,124.5,25.9,16.6
2016-07-23 14:00:00,127.4,28.2,20.8
2016-07-23 15:00:00,127.1,24.2,20.1
2016-07-23 16:00:00,114.5,27.4,22.3
2016-07-23 17:00:00,154.3,22.0,17.8
2016-07-23 18:00:00,117.2,21.6,16.5
2016-07-23 19:00:00,87.9,25.0,18.9
2016-07-23 20:00:00,83.3,11.0,5.8
2016-07-23 21:00:00,99.2,20.3,11.2
2016-07-23 22:00:00,86.6,15.8,14.3
2016-07-23 23:00:00,81.9,14.8,9.4
2016-07-24 00:00:00,93.6,22.1,16.7
2016-07-24 01:00:00,87.2,14.9,9.6
2016-07-24 02:00:00,64.3,16.7,12.3
2016-07-24 03:00:00,67.2,13.8,10.8
2016-07-24 04:00:00,43.0,8.9,4.6
2016-07-24 05:00:00,41.0,8.1,5.8
2016-07-24 06:00:00,44.6,11.4,7.7
2016-07-24 07:00:00,45.5,15.5,12.3
2016-07-24 08:00:00,48.7,11.6,8.5
2016-07-24 09:00:00,63.5,15.9,10.2
2016-07-24 10:00:00,72.6,14.6,7.6
2016-07-24 11:00:00,71.2,15.4,10.8
2016-07-24 12:00:00,86.3,16.0,13.0
2016-07-24 13:00:00,78.4,19.6,14.0
2016-07-24 14:00:00,99.5,22.1,17.0
2016-07-24 15:00:00,79.6,17.5,10.9
2016-07-24 16:00:00,77.1,20.5,15.3
2016-07-24 17:00:00,82.4,24.2,16.8
2016-07-24 18:00:00,78.3,18.1,13.0
2016-07-24 19:00:00,80.3,17.4,12.9
2016-07-24 20:00:00,72.2,18.6,14.6
2016-07-24 21:00:00,75.3,17.8,13.3
2016-07-24 22:00:00,70.4,12.2,6.8
2016-07-24 23:00:00,51.5,19.3,11.0
2016-07-25 00:00:00,21.2,8.5,4.9
2016-07-25 01:00:00,21.0,9.5,5.1
2016-07-25 02:00:00,31.9,10.6,5.7
2016-07-25 03:00:00,28.7,12.2,7.0
2016-07-25 04:00:00,36.5,11.4,5.9
2016-07-25 05:00:00,46.4,13.9,7.3
2016-07-25 06:00:00,55.7,21.6,13.2
2016-07-25 07:00:00,62.5,18.4,8.8
2016-07-25 08:00:00,63.9,21.6,13.1
2016-07-25 09:00:00,52.1,21.2,13.4
2016-07-25 10:00:00,65.6,23.3,14.3
2016-07-25 11:00:00,60.9,20.9,12.7
2016-07-25 12:00:00,65.7,14.9,6.7
2016-07-25 13:00:00,65.5,16.1,7.4
2016-07-25 14:00:00,71.8,21.4,14.7
2016-07-25 15:00:00,66.1,15.3,6.9
2016-07-25 16:00:00,56.1,12.9,4.6
2016-07-25 17:00:00,56.8,8.5,-0.1
2016-07-25 18:00:00,51.7,12.1,5.7
2016-07-25 19:00:00,52.0,11.5,6.0
2016-07-25 20:00:00,36.4,12.4,7.6
2016-07-25 21:00:00,38.4,15.7,8.6
2016-07-25 22:00:00,42.2,13.3,8.8
2016-07-25 23:00:00,29.0,6.1,2.9
2016-07-26 00:00:00,29.4,10.3,7.6
2016-07-26 01:00:00,27.8,9.7,6.0
2016-07-26 02:00:00,36.1,8.6,4.9
2016-07-26 03:00:00,40.9,11.0,7.2
2016-07-26 04:00:00,36.0,8.9,4.4
2016-07-26 05:00:00,58.5,22.1,12.9
2016-07-26 06:00:00,51.5,16.4,9.4
2016-07-26 07:00:00,51.1,18.8,11.8
2016-07-26 08:00:00,71.1,20.8,13.9
2016-07-26 09:00:00,81.1,26.4,18.1
2016-07-26 10:00:00,91.8,19.3,10.5
2016-07-26 11:00:00,102.3,20.2,15.3
2016-07-26 12:00:00,115.0,24.7,13.9
2016-07-26 13:00:00,105.7,22.1,13.1
2016-07-26 14:00:00,111.5,28.1,19.2
2016-07-26 15:00:00,119.4,32.4,19.9
2016-07-26 16:00:00,113.8,26.3,15.0
2016-07-26 17:00:00,130.0,29.0,19.3
2016-07-26 18:00:00,106.1,21.2,12.1
2016-07-26 19:00:00,93.2,26.5,18.1
2016-07-26 20:00:00,82.8,21.4,12.0
2016-07-26 21:00:00,88.1,21.8,16.8
2016-07-26 22:00:00,71.6,19.0,12.0
2016-07-26 23:00:00,56.5,19.2,12.6
2016-07-27 00:00:00,44.6,15.6,10.8
2016-07-27 01:00:00,36.1,13.7,9.8
2016-07-27 02:00:00,29.0,10.5,7.1
2016-07-27 03:00:00,37.9,9.0,5.6
2016-07-27 04:00:00,44.2,9.7,4.7
2016-07-27 05:00:00,70.3,18.9,12.9
2016-07-27 06:00:00,92.6,21.9,16.0
2016-07-27 07:00:00,125.4,23.8,17.4
2016-07-27 08:00:00,104.9,20.6,15.2
2016-07-27 09:00:00,106.1,20.0,13.8
2016-07-27 10:00:00,99.1,24.1,20.0
2016-07-27 11:00:00,111.6,32.4,27.1
2016-07-27 12:00:00,108.0,23.4,16.1
2016-07-27 13:00:00,92.2,20.4,15.0
2016-07-27 14:00:00,125.1,26.1,17.7
2016-07-27 15:00:00,94.9,27.8,19.5
2016-07-27 16:00:00,115.4,24.9,16.8
2016-07-27 17:00:00,95.7,23.3,17.9
2016-07-27 18:00:00,79.1,20.5,15.8
2016-07-27 19:00:00,54.8,15.6,9.8
2016-07-27 20:00:00,103.0,28.6,20.6
2016-07-27 21:00:00,70.3,20.1,12.7
2016-07-27 22:00:00,64.2,31.4,22.9
2016-07-27 23:00:00,43.1,10.1,3.6
2016-07-28 00:00:00,33.4,10.5,5.0
2016-07-28 01:00:00,23.7,5.6,6.6
2016-07-28 02:00:00,24.5,2.5,1.0
2016-07-28 03:00:00,26.7,10.4,6.8
2016-07-28 04:00:00,28.7,9.3,4.1
2016-07-28 05:00:00,34.1,8.0,4.3
2016-07-28 06:00:00,61.7,10.1,5.1
2016-07-28 07:00:00,87.7,18.9,15.9
2016-07-28 08:00:00,81.8,18.5,9.5
2016-07-28 09:00:00,103.9,24.2,16.3
2016-07-28 10:00:00,129.2,22.6,14.4
2016-07-28 11:00:00,,25.6,19.8
2016-07-28 12:00:00,135.1,29.6,20.6
2016-07-28 13:00:00,129.2,28.0,17.9
2016-07-28 14:00:00,145.7,36.5,24.3
2016-07-28 15:00:00,144.3,24.1,17.3
2016-07-28 16:00:00,114.6,23.8,16.5
2016-07-28 17:00:00,123.7,22.5,17.8
2016-07-28 18:00:00,134.0,22.5,17.9
2016-07-28 19:00:00,126.3,33.5,25.4
2016-07-28 20:00:00,117.3,27.2,21.5
2016-07-28 21:00:00,97.5,21.4,15.2
2016-07-28 22:00:00,95.9,23.3,19.0
2016-07-28 23:00:00,74.0,15.4,10.3
2016-07-29 00:00:00,55.7,15.5,11.4
2016-07-29 01:00:00,28.3,13.0,10.5
2016-07-29 02:00:00,30.9,6.8,2.5
2016-07-29 03:00:00,41.5,16.2,12.5
2016-07-29 04:00:00,45.3,14.2,8.4
2016-07-29 05:00:00,70.5,13.7,8.3
2016-07-29 06:00:00,108.8,22.2,11.3
2016-07-29 07:00:00,113.0,21.0,12.1
2016-07-29 08:00:00,135.6,27.4,19.0
2016-07-29 09:00:00,127.6,24.3,15.3
2016-07-29 10:00:00,101.6,23.6,16.5
2016-07-29 11:00:00,106.5,21.7,16.3
2016-07-29 12:00:00,129.7,18.8,10.8
2016-07-29 13:00:00,92.2,12.4,6.1
2016-07-29 14:00:00,146.1,23.0,16.9
2016-07-29 15:00:00,149.1,24.9,18.3
2016-07-29 16:00:00,123.6,28.8,19.1
2016-07-29 17:00:00,118.5,22.7,15.3
2016-07-29 18:00:00,114.2,25.5,16.9
2016-07-29 19:00:00,104.9,23.7,16.4
2016-07-29 20:00:00,68.8,20.5,15.7
2016-07-29 21:00:00,35.3,11.6,8.6
2016-07-29 22:00:00,39.7,13.9,11.7
2016-07-29 23:00:00,40.5,22.5,19.7
2016-07-30 00:00:00,20.6,11.7,8.5
2016-07-30 01:00:00,17.6,7.0,4.2
2016-07-30 02:00:00,21.5,15.8,15.0
2016-07-30 03:00:00,33.6,18.3,16.2
2016-07-30 04:00:00,26.3,14.5,11.8
2016-07-30 05:00:00,33.7,14.3,9.9
2016-07-30 06:00:00,29.6,15.4,11.4
2016-07-30 07:00:00,35.7,22.5,15.6
2016-07-30 08:00:00,42.3,19.4,11.0
2016-07-30 09:00:00,57.9,20.3,12.2
2016-07-30 10:00:00,60.4,19.3,13.5
2016-07-30 11:00:00,55.6,22.0,14.7
2016-07-30 12:00:00,61.5,15.3,9.3
2016-07-30 13:00:00,64.8,13.6,7.6
2016-07-30 14:00:00,77.2,14.2,8.4
2016-07-30 15:00:00,57.8,20.9,14.7
2016-07-30 16:00:00,48.6,17.2,14.0
2016-07-30 17:00:00,49.1,11.5,7.4
2016-07-30 18:00:00,38.3,15.5,12.4
2016-07-30 19:00:00,28.4,10.7,8.5
2016-07-30 20:00:00,44.6,13.1,8.5
2016-07-30 21:00:00,44.1,14.9,12.2
2016-07-30 22:00:00,61.5,12.7,8.5
2016-07-30 23:00:00,82.5,16.6,12.2
2016-07-31 00:00:00,52.1,7.3,2.4
2016-07-31 01:00:00,38.9,12.4,10.2
2016-07-31 02:00:00,29.1,9.6,5.8
2016-07-31 03:00:00,25.0,6.0,2.9
2016-07-31 04:00:00,36.6,7.8,4.3
2016-07-31 05:00:00,45.7,8.9,6.9
2016-07-31 06:00:00,27.9,9.9,7.9
2016-07-31 07:00:00,26.6,10.5,7.4
2016-07-31 08:00:00,43.3,10.5,7.1
2016-07-31 09:00:00,31.7,7.7,4.6
2016-07-31 10:00:00,26.4,8.6,5.3
2016-07-31 11:00:00,42.9,8.8,5.8
2016-07-31 12:00:00,37.1,5.5,1.7
2016-07-31 13:00:00,37.4,9.9,6.5
2016-07-31 14:00:00,37.2,11.6,7.4
2016-07-31 15:00:00,46.8,10.4,6.4
2016-07-31 16:00:00,56.8,15.3,11.5
2016-07-31 17:00:00,51.5,10.0,6.0
2016-07-31 18:00:00,50.7,14.7,10.3
2016-07-31 19:00:00,59.1,15.6,12.9
2016-07-31 20:00:00,53.0,14.8,11.1
2016-07-31 21:00:00,63.4,13.0,7.9
2016-07-31 22:00:00,43.9,11.5,5.8
2016-07-31 23:00:00,35.4,15.2,12.0
2016-08-01 00:00:00,22.7,10.3,7.1
2016-08-01 01:00:00,20.4,8.2,4.3
2016-08-01 02:00:00,28.1,6.3,3.2
2016-08-01 03:00:00,19.8,11.0,9.1
2016-08-01 04:00:00,59.1,11.9,7.1
2016-08-01 05:00:00,73.0,9.5,4.3
2016-08-01 06:00:00,99.0,15.7,10.4
2016-08-01 07:00:00,82.9,21.6,13.1
2016-08-01 08:00:00,94.2,24.6,17.1
2016-08-01 09:00:00,139.5,28.6,18.3
2016-08-01 10:00:00,111.6,26.1,16.4
2016-08-01 11:00:00,111.2,25.8,15.7
2016-08-01 12:00:00,97.7,21.3,13.8
2016-08-01 13:00:00,96.4,27.0,19.8
2016-08-01 14:00:00,121.0,27.4,19.5
2016-08-01 15:00:00,119.9,28.9,24.8
2016-08-01 16:00:00,127.2,21.8,11.6
2016-08-01 17:00:00,105.2,18.3,14.6
2016-08-01 18:00:00,93.8,17.0,11.3
2016-08-01 19:00:00,89.3,20.8,14.1
2016-08-01 20:00:00,90.9,16.0,9.5
2016-08-01 21:00:00,86.0,18.9,14.0
2016-08-01 22:00:00,72.1,11.4,7.5
2016-08-01 23:00:00,51.7,9.4,4.9
2016-08-02 00:00:00,45.9,6.4,3.7
2016-08-02 01:00:00,53.1,5.7,2.1
2016-08-02 02:00:00,42.5,6.6,3.6
2016-08-02 03:00:00,41.4,8.6,6.1
2016-08-02 04:00:00,53.1,13.8,11.0
2016-08-02 05:00:00,72.0,16.1,8.9
2016-08-02 06:00:00,100.1,26.2,22.2
2016-08-02 07:00:00,106.0,26.4,23.0
2016-08-02 08:00:00,121.3,23.7,16.1
2016-08-02 09:00:00,116.2,26.0,17.1
2016-08-02 10:00:00,113.5,23.6,15.5
2016-08-02 11:00:00,124.9,27.9,22.4
2016-08-02 12:00:00,104.8,26.9,22.4
2016-08-02 13:00:00,93.6,27.9,22.8
2016-08-02 14:00:00,96.5,22.6,16.2
2016-08-02 15:00:00,99.1,27.7,22.5
2016-08-02 16:00:00,90.6,34.8,23.0
2016-08-02 17:00:00,95.7,29.2,24.7
2016-08-02 18:00:00,83.7,35.4,28.6
2016-08-02 19:00:00,74.8,31.0,22.2
2016-08-02 20:00:00,53.7,22.6,16.0
2016-08-02 21:00:00,54.2,24.7,19.0
2016-08-02 22:00:00,53.9,23.6,19.4
2016-08-02 23:00:00,37.7,19.2,14.8
2016-08-03 00:00:00,28.8,6.7,4.4
2016-08-03 01:00:00,17.9,6.6,3.4
2016-08-03 02:00:00,14.2,9.1,6.3
2016-08-03 03:00:00,16.5,6.1,1.9
2016-08-03 04:00:00,31.4,12.0,7.3
2016-08-03 05:00:00,58.5,15.9,9.5
2016-08-03 06:00:00,71.1,22.9,18.8
2016-08-03 07:00:00,83.5,16.7,8.6
2016-08-03 08:00:00,100.5,24.6,19.8
2016-08-03 09:00:00,103.2,22.6,15.2
2016-08-03 10:00:00,86.3,20.8,13.3
2016-08-03 11:00:00,78.1,21.8,15.4
2016-08-03 12:00:00,98.4,26.4,19.2
2016-08-03 13:00:00,83.6,18.0,8.1
2016-08-03 14:00:00,99.4,25.8,14.9
2016-08-03 15:00:00,86.4,23.6,11.7
2016-08-03 16:00:00,90.8,28.4,15.9
2016-08-03 17:00:00,97.9,29.4,18.1
2016-08-03 18:00:00,93.1,24.3,15.0
2016-08-03 19:00:00,67.1,13.3,2.4
2016-08-03 20:00:00,63.2,17.4,7.2
2016-08-03 21:00:00,63.5,26.7,18.3
2016-08-03 22:00:00,55.8,20.4,10.8
2016-08-03 23:00:00,56.9,20.0,11.1
2016-08-04 00:00:00,40.0,14.0,6.7
2016-08-04 01:00:00,23.8,11.7,4.8
2016-08-04 02:00:00,25.7,12.3,5.9
2016-08-04 03:00:00,36.9,10.1,4.2
2016-08-04 04:00:00,48.2,16.3,10.4
2016-08-04 05:00:00,64.9,16.4,9.7
2016-08-04 06:00:00,85.2,26.2,14.3
2016-08-04 07:00:00,86.0,17.4,6.8
2016-08-04 08:00:00,94.4,21.9,13.8
2016-08-04 09:00:00,96.2,28.6,19.7
2016-08-04 10:00:00,98.7,20.7,14.3
2016-08-04 11:00:00,92.2,21.1,13.7
2016-08-04 12:00:00,108.0,23.8,15.7
2016-08-04 13:00:00,96.5,21.0,14.3
2016-08-04 14:00:00,77.9,15.0,6.5
2016-08-04 15:00:00,78.8,16.1,9.0
2016-08-04 16:00:00,52.9,14.3,8.2
2016-08-04 17:00:00,49.7,18.6,13.2
2016-08-04 18:00:00,44.5,14.2,8.7
2016-08-04 19:00:00,57.1,19.3,12.6
2016-08-04 20:00:00,33.1,13.1,7.2
2016-08-04 21:00:00,42.3,15.0,9.5
2016-08-04 22:00:00,45.6,13.8,8.8
2016-08-04 23:00:00,56.1,16.9,9.9
2016-08-05 00:00:00,55.3,17.4,10.8
2016-08-05 01:00:00,49.5,16.3,10.5
2016-08-05 02:00:00,38.0,12.7,5.7
2016-08-05 03:00:00,44.7,13.4,6.6
2016-08-05 04:00:00,56.6,16.5,9.0
2016-08-05 05:00:00,84.0,28.8,21.9
2016-08-05 06:00:00,84.1,21.5,13.8
2016-08-05 07:00:00,41.9,11.6,5.1
2016-08-05 08:00:00,68.6,20.2,12.2
2016-08-05 09:00:00,58.1,15.8,10.4
2016-08-05 10:00:00,70.3,16.9,9.6
2016-08-05 11:00:00,73.7,18.4,12.1
2016-08-05 12:00:00,71.5,17.3,12.4
2016-08-05 13:00:00,62.0,12.9,6.5
2016-08-05 14:00:00,65.2,14.1,9.7
2016-08-05 15:00:00,80.6,16.6,10.1
2016-08-05 16:00:00,89.7,18.2,12.1
2016-08-05 17:00:00,81.0,18.8,10.5
2016-08-05 18:00:00,126.9,20.0,16.0
2016-08-05 19:00:00,103.2,22.3,14.6
2016-08-05 20:00:00,84.8,23.6,16.0
2016-08-05 21:00:00,60.4,11.9,3.9
2016-08-05 22:00:00,66.5,15.6,8.7
2016-08-05 23:00:00,65.5,16.1,8.6
2016-08-06 00:00:00,59.2,14.8,7.5
2016-08-06 01:00:00,39.0,14.8,9.9
2016-08-06 02:00:00,42.6,10.9,6.2
2016-08-06 03:00:00,54.6,13.6,9.3
2016-08-06 04:00:00,34.4,16.5,12.6
2016-08-06 05:00:00,27.1,16.7,11.3
2016-08-06 06:00:00,35.9,17.3,9.1
